time,Speed Feedback RPM,Current FB Amps,Torque Feedback % Of Rated,Armature Volts,Field Amps,Armature Firing Angle (Deg) Angle that Voltage waveform fired upon for pulses,Armature Current Reference in Amps,Field Current Reference in Amps,Field Firing Angle in Degrees,Speed Reference in RPM,Incoming AC Line Voltage,RMS Model of Motor Heating 0-100% of Trip Level,Field Voltage in Volts,Roll RPM - After Gear Ratio of machine
07.03.2013 05:13:31.263821,510.231,5828.86,40.2958,456.001,81.3711,28.6563,5757.08,77.0964,82.0545,511.1,606.745,51.5423,35.012,119.8
07.03.2013 05:13:31.363821,509.928,5840.02,40.4309,450.296,79.0622,28.1708,5992.04,82.1083,80.7449,511.1,605.861,51.5946,30.2705,119.729
07.03.2013 05:13:31.463821,511.026,5851.09,40.5164,450.267,82.4702,28.7228,5859.39,79.2027,79.8816,511.1,605.113,51.6597,35.0233,119.998
07.03.2013 05:13:31.563821,511.173,5677.26,39.2773,448.537,86.3597,28.6679,5813.49,82.3431,78.5852,511.1,605.042,51.7085,32.6864,120.021
07.03.2013 05:13:31.663821,511.272,5900.71,40.8503,448.396,80.3546,29.1922,5780.03,82.4209,83.07,511.1,605.957,51.769,21.3976,120.045
07.03.2013 05:13:31.763821,512.278,5819.68,40.2203,451.592,82.9353,30.3012,5633.47,86.8293,82.7985,511.1,605.54,51.8265,19.9177,120.281
07.03.2013 05:13:31.863821,510.917,5862,40.556,451.122,85.0049,29.2291,5783.38,81.1512,81.9827,511.1,606.43,51.8754,28.339,119.961
07.03.2013 05:13:31.963821,511.283,5984.56,41.4899,440.953,84.4531,29.7922,5943.05,81.2679,80.0491,511.1,606.537,51.9242,34.9738,120.047
07.03.2013 05:13:32.063821,511.005,5744.18,39.8083,447.365,84.0525,28.0803,5936.7,85.4971,78.8654,511.1,605.664,51.9713,30.6839,119.982
07.03.2013 05:13:32.163821,510.489,6019.06,41.5723,439.051,79.1788,27.0593,6025.25,87.0387,77.9279,511.1,604.5,52.0422,35.287,119.861
07.03.2013 05:13:32.263821,511.979,6018.98,41.5448,443.751,79.7695,29.4846,5864.19,87.737,80.0217,511.1,604.187,52.1012,37.4854,120.21
07.03.2013 05:13:32.363821,511.942,5970.4,41.3465,444.371,79.1997,28.8254,5815.61,85.1978,79.3707,511.1,603.909,52.1622,39.196,120.202
07.03.2013 05:13:32.463821,512.512,5854.46,40.478,437.349,81.0083,30.3952,5673.23,82.3068,79.2389,511.1,604.089,52.2145,40.5069,120.336
07.03.2013 05:13:32.563821,510.971,5944.27,41.0596,448.622,81.4159,29.7949,5768.49,81.3576,77.7969,511.1,603.354,52.2721,32.9962,119.974
07.03.2013 05:13:32.663821,511.618,6117.13,42.3292,438.631,83.1476,29.707,5866.06,87.3138,80.2084,511.1,602.549,52.3128,38.8565,120.126
07.03.2013 05:13:32.763821,512.845,5692.88,39.2468,454.575,85.2292,30.2051,5576.5,75.5868,77.7118,511.1,603.219,52.3901,45.7682,120.414
07.03.2013 05:13:32.863821,510.676,5920.1,40.9541,444.911,83.9782,28.9757,5951,73.178,78.0116,511.1,604.859,52.4273,45.7023,119.905
07.03.2013 05:13:32.963821,512.223,6006.04,41.5052,438.525,83.5245,30.7764,5693.37,75.5031,78.0396,511.1,603.66,52.5,48.0227,120.268
07.03.2013 05:13:33.063821,511.02,5881.12,40.7361,452.382,83.2299,29.1733,5898.13,77.344,80.4694,511.1,604.301,52.5447,45.2936,119.985
07.03.2013 05:13:33.163821,510.819,5779.31,39.9792,451.884,85.3982,29.6448,5715.02,75.4732,80.2945,511.1,604.899,52.6017,39.3377,119.938
07.03.2013 05:13:33.263821,511.733,5852.58,40.4824,435.719,83.7475,29.0902,5844.77,78.4089,80.1107,511.1,604.743,52.6662,46.9312,120.153
07.03.2013 05:13:33.363821,511.771,5834,40.2732,446.087,84.3709,29.4067,5897.88,78.627,83.4961,511.1,604.671,52.7238,27.1821,120.162
07.03.2013 05:13:33.463821,511.49,5934.1,41.0169,450.174,85.7347,29.7894,5852.88,78.9096,79.1803,511.1,604.216,52.7685,38.2732,120.096
07.03.2013 05:13:33.563821,511.991,5906.84,40.9223,452.346,85.452,29.3985,5843.93,80.8522,83.0676,511.1,604.073,52.8214,27.1294,120.213
07.03.2013 05:13:33.663821,512.753,5858.93,40.5887,452.681,79.4369,28.3424,5737.76,82.1081,83.0174,511.1,603.992,52.8842,27.8022,120.392
07.03.2013 05:13:33.763821,512.009,5587,38.6771,458.335,84.2572,29.1971,5845.39,83.0071,82.2171,511.1,605.526,52.9374,21.2262,120.218
07.03.2013 05:13:33.863821,511.881,5809.99,40.084,443.274,77.5144,31.0172,5648.12,84.3439,82.2162,511.1,606.38,52.9822,23.9619,120.188
07.03.2013 05:13:33.963821,511.209,5758.31,39.8185,442.341,78.1231,30.1685,5907.73,78.8947,81.7712,511.1,606.366,53.0269,21.0219,120.03
07.03.2013 05:13:34.063821,509.52,5951.21,41.2314,455.898,81.1352,28.0363,6057.38,84.7037,82.4304,511.1,606.507,53.1048,20.584,119.633
07.03.2013 05:13:34.163821,509.854,5825.05,40.2397,437.2,78.4341,29.0277,5885.92,85.7915,79.6985,511.1,606.01,53.149,29.664,119.712
07.03.2013 05:13:34.263821,510.16,5939.31,41.1186,449.804,80.423,29.1431,5935.73,83.182,81.34,511.1,605.433,53.2019,26.9811,119.783
07.03.2013 05:13:34.363821,510.349,6003.36,41.5601,448.515,78.7556,28.5562,6002.38,85.4805,81.9278,511.1,605.383,53.2548,25.6693,119.828
07.03.2013 05:13:34.463821,511.246,5802.56,40.2164,438.673,79.6458,28.9207,5914.1,86.6212,79.9067,511.1,605.853,53.3211,36.7495,120.039
07.03.2013 05:13:34.563821,511.374,5916.93,40.9528,451.997,78.4057,29.729,5882.02,89.5315,79.2416,511.1,605.896,53.3647,22.6732,120.069
07.03.2013 05:13:34.663821,511.356,5831.48,40.3851,446.635,80.0252,29.1357,5891.78,88.715,79.6179,511.1,605.042,53.4135,41.1637,120.064
07.03.2013 05:13:34.763821,509.232,5791.03,40.0281,446.329,81.4758,29.7107,5865.25,83.0459,79.4458,511.1,606.551,53.4664,42.4459,119.566
07.03.2013 05:13:34.863821,510.592,6057.03,41.9298,450.636,80.0201,27.9257,6212.66,89.4193,79.0458,511.1,606.36,53.5268,43.9564,119.885
07.03.2013 05:13:34.963821,512.015,6043.4,41.8348,451.335,85.301,28.2047,5951.11,89.0246,79.9228,511.1,603.589,53.5844,38.6621,120.219
07.03.2013 05:13:35.063821,511.832,6055.85,41.7585,443.623,77.643,30.4678,5883.97,82.7932,76.4648,511.1,602.67,53.6576,42.8447,120.176
07.03.2013 05:13:35.163821,512.87,5983.01,41.3282,454.946,81.7928,29.9405,5844.99,84.5967,79.5236,511.1,602.742,53.7085,36.9415,120.42
07.03.2013 05:13:35.263821,510.545,6034.01,41.7249,438.667,84.5012,28.5872,6215.03,74.4956,77.5242,511.1,603.345,53.7806,39.8628,119.874
07.03.2013 05:13:35.363821,509.818,6116.23,42.3495,453.65,86.27,28.1671,6232.29,84.7357,79.3213,511.1,602.791,53.8306,42.8743,119.703
07.03.2013 05:13:35.463821,510.501,6011.25,41.731,446.044,81.9244,27.3669,6110.86,74.6657,77.785,511.1,601.908,53.8876,49.2027,119.864
07.03.2013 05:13:35.563821,513.016,6101.1,42.2997,454.219,79.8218,29.3573,6117.29,74.6373,80.5801,511.1,602.699,53.9445,31.4109,120.454
07.03.2013 05:13:35.663821,511.89,6014.83,41.6238,446.944,82.1722,28.7748,6044.34,74.5815,76.7991,511.1,602.997,54.0038,39.9927,120.19
07.03.2013 05:13:35.763821,511.576,5792.9,40.0535,445.61,85.8109,28.3063,6009.79,76.2702,81.98,511.1,603.909,54.0707,50.7056,120.116
07.03.2013 05:13:35.863821,510.672,5860.37,40.6598,456.064,84.8644,27.9767,6147.65,81.3187,81.2714,511.1,604.664,54.1256,27.2151,119.904
07.03.2013 05:13:35.963821,510.514,6126.81,42.3983,441.287,82.9951,28.8922,6055.04,77.0523,80.7294,511.1,604.515,54.1765,30.455,119.867
07.03.2013 05:13:36.063821,510.786,6242.1,43.141,443.69,83.3835,28.1415,6161.04,76.6272,82.1291,511.1,603.778,54.2323,33.6446,119.93
07.03.2013 05:13:36.163821,510.965,6149.6,42.5204,449.192,83.6979,28.493,6112.82,77.5488,79.541,511.1,603.034,54.2985,38.0886,119.973
07.03.2013 05:13:36.263821,511.57,5957.38,41.2295,451.805,83.8579,28.4949,5984.15,81.0511,82.5613,511.1,603.034,54.3596,22.4524,120.114
07.03.2013 05:13:36.363821,515.598,5208.49,35.8318,457.06,84.1839,32.7649,4965.32,82.1547,82.8571,511.1,605.953,54.4125,34.1894,121.06
07.03.2013 05:13:36.463821,519.041,3891.72,26.6191,455.354,81.4954,36.4911,3376.15,77.5257,81.1725,511.1,613.758,54.4346,35.7409,121.869
07.03.2013 05:13:36.563821,524.754,1126.09,7.59198,464.324,76.3076,60.4074,513.362,70.0329,83.4549,511.1,636.175,54.441,35.5342,123.21
07.03.2013 05:13:36.663821,527.348,40.0404,0.274663,463.576,71.5193,137.426,-489.924,69.665,83.3972,511.1,650.545,54.4206,22.037,123.819
07.03.2013 05:13:36.763821,523.319,-1258.18,-8.50449,466.054,69.3899,132.457,-1219.44,67.3472,82.9999,511.1,657.609,54.4043,27.515,122.873
07.03.2013 05:13:36.863821,519.701,-1073.14,-7.30264,457.595,68.8314,131.657,-1175.96,67.2023,82.8895,511.1,656.417,54.3962,28.6356,122.024
07.03.2013 05:13:36.963821,517.222,-1107.62,-7.56757,455.907,68.0844,131.44,-1039.91,66.2136,82.6263,511.1,656.427,54.3718,29.6409,121.442
07.03.2013 05:13:37.063821,514.139,-812.525,-5.57269,452.98,68.6885,132.072,-645.527,65.8353,82.6886,511.1,657.765,54.3596,28.8433,120.718
07.03.2013 05:13:37.163821,513.224,-539.812,-3.71105,454.07,68.9487,130.029,-540.543,69.2359,82.9303,511.1,661.013,54.3474,29.3476,120.503
07.03.2013 05:13:37.263821,513.072,-149.419,-1.03152,450.325,69.2737,140.613,-217.152,69.3647,83.7166,511.1,663.924,54.323,24.4516,120.467
07.03.2013 05:13:37.363821,511.429,90.8232,0.628677,449.541,70.4606,55.9424,129.643,69.6127,82.543,511.1,666.481,54.3107,30.6725,120.082
07.03.2013 05:13:37.463821,511.393,28.5654,0.198372,447.02,69.2,103.263,-56.3979,68.6257,82.9111,511.1,667.934,54.2985,28.339,120.073
07.03.2013 05:13:37.563821,510.88,45.1675,0.308235,448.75,69.6037,91.9748,178.716,70.3664,82.6694,511.1,667.977,54.2741,28.0424,119.953
07.03.2013 05:13:37.663821,510.001,268.493,1.85727,451.637,70.3055,46.8583,378.43,68.8968,83.0488,511.1,667.519,54.2532,28.1017,119.746
07.03.2013 05:13:37.763821,510.605,208.258,1.43742,447.917,70.8329,51.46,242.683,67.9618,82.8149,511.1,666.46,54.2375,26.9942,119.888
07.03.2013 05:13:37.863821,510.794,261.727,1.80975,451.264,71.7706,50.0418,244.148,70.0568,82.9678,511.1,666.232,54.2171,31.2593,119.932
07.03.2013 05:13:37.963821,512.613,117.598,0.809758,449.32,70.0299,52.9459,16.6021,70.2452,82.023,511.1,666.595,54.2009,30.1485,120.36
07.03.2013 05:13:38.063821,511.398,182.972,1.26434,448.463,70.0491,52.2839,279.305,69.1904,82.0153,511.1,666.195,54.1834,29.13,120.074
07.03.2013 05:13:38.163821,509.659,215.501,1.49134,450.488,70.2632,46.3458,374.035,69.8983,82.8241,511.1,665.399,54.1683,32.4986,119.666
07.03.2013 05:13:38.263821,510.855,249.682,1.72735,450.972,69.6919,48.2227,286.549,69.68,82.6566,511.1,665.136,54.152,29.1432,119.947
07.03.2013 05:13:38.363821,510.764,194.667,1.34586,449.989,71.5358,50.723,229.825,68.8007,82.8012,511.1,665.193,54.1317,33.9422,119.925
07.03.2013 05:13:38.463821,510.927,119.632,0.827484,448.653,69.1904,76.9012,210.037,68.3982,81.9659,511.1,665.773,54.1015,28.8419,119.964
07.03.2013 05:13:38.563821,511.252,127.12,0.879949,449.939,69.2433,71.911,101.484,68.859,81.795,511.1,666.916,54.0869,30.4089,120.04
07.03.2013 05:13:38.663821,511.234,134.933,0.931829,448.109,69.1446,56.9659,123.865,71.5881,82.5385,511.1,667.208,54.0666,30.5671,120.036
07.03.2013 05:13:38.763821,511.924,180.507,1.24312,445.617,69.9507,71.0284,81.1387,69.7204,83.3652,511.1,667.421,54.0503,28.9619,120.198
07.03.2013 05:13:38.863821,511.361,181.367,1.253,449.11,70.5426,103.697,91.1021,69.1878,83.4051,511.1,668.16,54.0247,28.3305,120.066
07.03.2013 05:13:38.963821,511.789,151.046,1.04577,448.572,69.4766,100.516,-10.8239,66.5964,83.0768,511.1,668.297,54.0137,28.4939,120.166
07.03.2013 05:13:39.063821,510.782,165.044,1.14342,450.637,70.0419,80.0821,155.359,69.9118,83.1683,511.1,668.447,53.9933,28.5862,119.93
07.03.2013 05:13:39.163821,510.501,38.901,0.26856,448.266,70.4127,53.053,221.687,69.6979,82.597,511.1,668.29,53.9771,29.4135,119.864
07.03.2013 05:13:39.263821,509.964,186.808,1.29224,452.004,70.035,48.0903,300.93,69.6133,82.5615,511.1,668.148,53.9515,31.1444,119.738
07.03.2013 05:13:39.363821,510.086,126.306,0.870789,445.66,68.7917,51.709,205.735,71.7137,83.2489,511.1,667.948,53.9445,26.8822,119.766
07.03.2013 05:13:39.463821,509.879,132.491,0.917592,448.209,70.2542,49.986,269.54,71.1544,82.1997,511.1,667.649,53.9201,33.6851,119.718
07.03.2013 05:13:39.563821,510.001,278.817,1.92876,450.716,69.1865,47.2989,317.637,67.2933,82.6968,511.1,667.507,53.9079,28.9323,119.746
07.03.2013 05:13:39.663821,510.362,172.927,1.19633,448.732,69.6236,53.8354,225.732,69.5838,82.6847,511.1,665.78,53.8922,33.6531,119.831
07.03.2013 05:13:39.763821,511.02,118.331,0.82298,448.964,69.5499,57.3505,150.802,68.5779,82.6639,511.1,665.178,53.8713,29.0411,119.985
07.03.2013 05:13:39.863821,512.143,40.0405,0.277725,447.81,69.8504,56.1923,219.978,68.8635,82.348,511.1,664.751,53.8591,32.136,120.249
07.03.2013 05:13:39.963821,510.489,-30.7624,-0.211599,448.181,71.5433,84.549,137.7,70.1376,83.1116,511.1,664.758,53.8387,31.6548,119.861
07.03.2013 05:13:40.063821,511.267,132.886,0.916421,447.67,69.2762,57.9003,105.262,68.7545,82.6321,511.1,665.181,53.8224,28.4944,120.043
07.03.2013 05:13:40.163821,511.161,235.033,1.62155,446.101,67.1288,53.2452,184.413,68.9622,84.4409,511.1,664.915,53.798,23.3423,120.018
07.03.2013 05:13:40.263821,509.83,213.874,1.48117,450.758,71.0139,47.4921,429.375,67.4578,83.1903,511.1,663.462,53.7899,32.7161,119.706
07.03.2013 05:13:40.363821,511.905,154.953,1.06916,448.43,71.2068,99.2807,190.924,69.7174,82.3526,511.1,661.283,53.7736,32.6765,120.193
07.03.2013 05:13:40.463821,510.906,100.31,0.697564,450.844,71.3155,85.0514,226.919,69.2737,82.0592,511.1,660.897,53.7527,30.3081,119.959
07.03.2013 05:13:40.563821,512.284,204.515,1.42012,449.712,70.7058,85.545,84.1497,68.708,82.6675,511.1,661.155,53.7288,27.5809,120.282
07.03.2013 05:13:40.663821,511.325,174.891,1.20955,446.828,70.6774,54.9316,159.51,70.2438,82.4551,511.1,661.468,53.7146,29.9145,120.057
07.03.2013 05:13:40.763821,510.257,267.749,1.85349,452.98,71.3219,47.1057,347.179,68.9682,82.6685,511.1,661.739,53.6861,29.5387,119.806
07.03.2013 05:13:40.863821,511.403,201.806,1.39513,448.586,69.0775,55.4072,173.136,69.7261,83.318,511.1,660.988,53.6698,26.3021,120.075
07.03.2013 05:13:40.963821,511.539,236.661,1.63884,451.015,70.2213,53.0603,190.598,69.4362,82.6913,511.1,660.628,53.6495,28.016,120.107
07.03.2013 05:13:41.063821,512.308,183.03,1.26551,451.52,69.7607,49.8239,69.5825,67.4817,82.4506,511.1,661.013,53.6414,29.865,120.288
07.03.2013 05:13:41.163821,511.039,11.068,0.0773137,447.355,69.8893,112.206,-20.7526,69.2912,82.8085,511.1,661.027,53.621,28.8136,119.99
07.03.2013 05:13:41.263821,510.88,192.947,1.32886,447.432,68.6853,88.7899,171.81,68.4161,81.9941,511.1,660.433,53.6036,28.2882,119.953
07.03.2013 05:13:41.363821,510.587,191.738,1.32857,447.169,69.8953,76.3898,216.804,70.2542,82.5092,511.1,659.076,53.5803,29.5849,119.884
07.03.2013 05:13:41.463821,510.337,248.054,1.71412,448.095,69.6396,46.1984,330.17,70.4546,82.3535,511.1,657.773,53.5681,30.254,119.825
07.03.2013 05:13:41.563821,510.312,167.893,1.15461,447.084,70.1077,47.048,318.776,69.0773,82.4432,511.1,657.132,53.5478,29.8749,119.819
07.03.2013 05:13:41.663821,509.467,130.236,0.898991,446.76,70.5298,49.1316,302.465,70.5503,82.2484,511.1,657.344,53.5338,33.2039,119.621
07.03.2013 05:13:41.763821,511.454,205.979,1.42114,448.031,69.6232,71.6281,31.5763,68.3072,82.0239,511.1,657.651,53.5193,30.9494,120.087
07.03.2013 05:13:41.863821,511.954,196.458,1.35502,446.614,67.7988,79.6564,127.12,67.6701,83.421,511.1,657.594,53.4989,19.4332,120.205
07.03.2013 05:13:41.963821,511.795,195.481,1.35502,452.268,70.1466,53.5181,213.223,69.4138,82.0551,511.1,656.825,53.4745,32.3206,120.168
07.03.2013 05:13:42.063821,512.643,203.968,1.40734,448.622,69.7838,50.3637,143.42,69.7236,81.94,511.1,657.112,53.4606,32.5258,120.367
07.03.2013 05:13:42.163821,510.343,17.9043,0.126144,448.736,70.9122,108.051,80.0801,68.7678,82.6648,511.1,657.424,53.4501,29.7827,119.826
07.03.2013 05:13:42.263821,510.221,-37.5991,-0.256355,449.306,69.1372,56.283,125.492,69.0026,83.3698,511.1,657.765,53.4257,28.2203,119.798
07.03.2013 05:13:42.363821,512.198,37.5991,0.259407,450.182,70.1151,91.2387,-35.4014,68.9308,83.5812,511.1,657.552,53.4135,29.041,120.262
07.03.2013 05:13:42.463821,510.76,102.682,0.705414,446.968,69.6287,61.0879,165.253,69.6749,82.6972,511.1,657.21,53.3908,31.554,119.924
07.03.2013 05:13:42.563821,510.825,237.556,1.64495,451.634,71.147,49.4055,267.098,71.0662,82.3096,511.1,656.74,53.3769,29.397,119.94
07.03.2013 05:13:42.663821,512.076,82.8473,0.571716,444.193,70.5084,73.5187,19.8571,70.1316,83.4485,511.1,655.971,53.3525,27.8314,120.233
07.03.2013 05:13:42.763821,510.917,248.217,1.71513,450.246,69.6202,50.6598,274.585,67.6044,83.6591,511.1,656.412,53.3443,28.3917,119.961
07.03.2013 05:13:42.863821,511.147,100.868,0.699308,447.951,68.9135,89.559,134.491,71.1784,83.2065,511.1,656.197,53.3176,26.9745,119.973
07.03.2013 05:13:42.963821,510.843,149.663,1.03152,449.733,68.9039,52.0313,227.791,69.8505,83.0484,511.1,656.868,53.3036,28.6357,119.944
07.03.2013 05:13:43.063821,511.264,243.09,1.68056,445.539,69.2179,52.7161,271.493,70.1361,82.4203,511.1,657.032,53.2833,30.8472,120.043
07.03.2013 05:13:43.163821,510.013,161.626,1.12207,447.112,69.339,96.0654,232.185,70.2303,82.0248,511.1,656.484,53.2711,27.9698,119.749
07.03.2013 05:13:43.263821,510.712,235.149,1.62533,450.325,70.2132,48.9723,265.703,68.8878,82.5929,511.1,656.941,53.2548,29.5962,119.913
07.03.2013 05:13:43.363821,512.003,124.515,0.860621,450.196,69.6247,106.013,71.8608,68.0769,81.6412,511.1,657.246,53.2344,31.3581,120.216
07.03.2013 05:13:43.463821,510.27,127.934,0.885035,451.556,69.8594,53.2379,259.773,69.5873,82.3663,511.1,657.808,53.2222,31.167,119.809
07.03.2013 05:13:43.563821,511.997,165.858,1.14852,448.572,68.1577,67.2043,177.333,70.5563,82.2372,511.1,657.822,53.2019,29.4761,120.215
07.03.2013 05:13:43.663821,511.236,276.864,1.91656,450.71,68.2008,102.545,58.1769,68.3918,82.1667,511.1,656.514,53.1815,28.5876,120.036
07.03.2013 05:13:43.763821,509.476,96.1128,0.663274,448.522,69.1282,61.3669,274.26,69.997,82.2766,511.1,655.864,53.1612,27.4821,119.623
07.03.2013 05:13:43.863821,509.616,122.399,0.845367,449.384,71.1784,46.4392,340.424,69.6934,81.8051,511.1,655.772,53.1531,31.6152,119.656
07.03.2013 05:13:43.963821,510.703,145.919,1.00813,449.056,69.5648,98.4036,144.454,69.36,82.4478,511.1,655.757,53.1327,30.4616,119.967
07.03.2013 05:13:44.063821,510.655,220.57,1.52331,449.934,70.2119,87.5744,233.476,71.4219,82.2703,511.1,655.379,53.1083,27.6214,119.9
07.03.2013 05:13:44.163821,512.241,144.129,0.994901,450.381,71.5971,52.9633,72.1865,70.5174,81.1368,511.1,655.302,53.092,32.5711,120.272
07.03.2013 05:13:44.263821,509.555,234.138,1.61138,448.572,70.8883,57.7286,198.899,70.9735,82.1878,511.1,655.743,53.0798,28.4873,119.642
07.03.2013 05:13:44.363821,509.909,157.72,1.08951,448.344,69.4198,65.6543,163.335,69.2897,81.2054,511.1,655.843,53.0595,29.7134,119.725
07.03.2013 05:13:44.463821,512.256,65.5015,0.449934,448.573,69.5249,95.7976,-34.3899,69.5928,81.7273,511.1,655.745,53.0455,31.2263,120.276
07.03.2013 05:13:44.563821,510.434,-77.7207,-0.53611,448.416,68.8635,58.6633,34.0179,72.0726,82.3416,511.1,655.024,53.0229,27.2348,119.848
07.03.2013 05:13:44.663821,511.612,226.081,1.55644,448.95,70.4456,47.1021,229.825,69.4228,84.3256,511.1,653.664,53.0107,30.8571,120.125
07.03.2013 05:13:44.763821,511.008,27.3442,0.192268,446.593,69.1416,92.9498,55.9102,72.6813,81.5268,511.1,652.831,52.9862,32.136,119.983
07.03.2013 05:13:44.863821,511.78,381.499,2.64029,446.364,70.4003,102.832,334.343,69.6454,81.4189,511.1,651.912,52.9723,32.6954,120.164
07.03.2013 05:13:44.963821,511.448,11.4751,0.0793457,448.515,70.7163,97.9596,29.542,68.9667,83.2297,511.1,652.873,52.9618,25.2144,120.086
07.03.2013 05:13:45.063821,512.949,134.282,0.927757,446.571,68.9353,61.4877,-19.7759,69.9447,81.7081,511.1,654.54,52.9374,29.8222,120.438
07.03.2013 05:13:45.163821,510.221,284.676,1.97353,454.746,69.5544,45.7654,375.825,70.018,82.5092,511.1,654.262,52.9293,27.1854,119.798
07.03.2013 05:13:45.263821,510.514,134.072,0.927763,448.274,69.1737,49.2752,251.054,69.0378,82.5403,511.1,653.877,52.913,29.4436,119.867
07.03.2013 05:13:45.363821,511.124,127.771,0.887075,447.796,70.643,144.06,10.7425,70.1226,81.7511,511.1,655.359,52.8825,33.2962,120.01
07.03.2013 05:13:45.463821,511.466,218.105,1.50761,449.277,68.3401,114.402,186.041,69.8415,84.1406,511.1,656.925,52.8581,27.8051,120.09
07.03.2013 05:13:45.563821,510.19,201.829,1.3947,449.313,71.3623,65.2725,261.157,68.7125,82.5009,511.1,657.231,52.854,32.3173,119.791
07.03.2013 05:13:45.663821,511.23,153.465,1.06379,448.067,68.9891,87.9911,199.503,68.5994,83.5283,511.1,657.265,52.8336,24.2934,120.035
07.03.2013 05:13:45.763821,511.423,127.364,0.886052,445.745,69.0609,65.7898,150.232,70.0389,82.8204,511.1,656.519,52.8133,27.4425,120.08
07.03.2013 05:13:45.863821,511.625,191.412,1.3245,447.953,70.5458,62.3264,68.9312,70.0733,81.9598,511.1,655.594,52.8011,32.1261,120.127
07.03.2013 05:13:45.963821,510.184,207.038,1.43437,451.214,69.2433,55.3088,216.803,67.2813,82.6758,511.1,655.643,52.7767,29.2487,119.789
07.03.2013 05:13:46.063821,511.764,133.375,0.922533,448.488,69.1314,84.7713,115.029,68.2111,82.2609,511.1,655.562,52.7604,31.8054,120.16
07.03.2013 05:13:46.163821,511.881,187.018,1.29195,449.092,69.0758,50.2203,114.098,69.037,82.2894,511.1,654.903,52.7441,33.9224,120.188
07.03.2013 05:13:46.263821,510.843,198.737,1.37231,447.02,69.2089,50.1068,224.779,69.3988,83.118,511.1,654.711,52.7319,25.8406,119.944
07.03.2013 05:13:46.363821,511.496,303.72,2.10883,446.692,69.2538,68.0997,153.325,69.9626,82.1906,511.1,654.725,52.7075,27.9962,120.097
07.03.2013 05:13:46.463821,510.153,130.236,0.902475,449.226,69.4339,75.3796,214.641,69.7415,81.5908,511.1,655.281,52.6871,31.9806,119.782
07.03.2013 05:13:46.563821,509.769,184.901,1.27466,447.725,68.0934,45.6894,347.748,70.4217,82.9303,511.1,656.434,52.6668,28.7773,119.692
07.03.2013 05:13:46.663821,511.307,167.485,1.15564,448.266,70.0658,50.8923,211.921,69.7637,82.3792,511.1,656.484,52.6627,26.0054,120.053
07.03.2013 05:13:46.763821,512.223,149.907,1.03457,447.383,70.3081,96.2256,129.887,68.8979,81.9296,511.1,656.576,52.6383,29.7233,120.268
07.03.2013 05:13:46.863821,510.807,256.634,1.77269,448.695,70.2183,47.9208,295.628,68.2969,82.3355,511.1,657.277,52.6244,30.5059,119.935
07.03.2013 05:13:46.963821,510.715,213.304,1.47302,447.483,70.0165,49.4046,280.038,70.2422,82.1878,511.1,657.224,52.6098,31.0351,119.914
07.03.2013 05:13:47.063821,511.887,221.687,1.52898,450.31,69.496,45.802,244.148,68.545,82.6309,511.1,658.577,52.5895,28.8037,120.189
07.03.2013 05:13:47.163821,511.557,181.89,1.25431,449.22,69.4557,52.4048,189.459,69.5678,82.6584,511.1,659.581,52.5773,28.25,120.112
